,Open,High,Low,Close
2022-06-23,1.05241,1.05385,1.05241,1.0533
2022-06-23,1.0533,1.05341,1.0523,1.05241
2022-06-23,1.05252,1.05307,1.05241,1.05274
2022-06-23,1.05252,1.0533,1.05241,1.05285
2022-06-24,1.05274,1.05352,1.0523,1.0523
2022-06-24,1.05241,1.05296,1.05164,1.05197
2022-06-24,1.05175,1.05385,1.05175,1.05352
2022-06-24,1.0533,1.0543,1.05296,1.05363
2022-06-24,1.05363,1.05396,1.05319,1.05352
2022-06-24,1.05352,1.05463,1.05341,1.05441
2022-06-24,1.0543,1.05496,1.05419,1.05452
2022-06-24,1.0543,1.05485,1.05341,1.05385
2022-06-24,1.05363,1.05396,1.05252,1.05274
2022-06-24,1.05274,1.05474,1.0523,1.05474
2022-06-24,1.05441,1.05563,1.0543,1.05563
2022-06-24,1.05563,1.05563,1.05419,1.05419
2022-06-24,1.0543,1.0543,1.05186,1.05208
2022-06-24,1.05208,1.05374,1.05208,1.05274
2022-06-24,1.05274,1.05474,1.05197,1.05385
2022-06-24,1.05519,1.05719,1.05463,1.05463
2022-06-24,1.05485,1.05652,1.05419,1.05419
2022-06-24,1.0543,1.05519,1.05419,1.05496
2022-06-24,1.05496,1.05519,1.05385,1.0543
2022-06-24,1.0543,1.05563,1.0543,1.05507
2022-06-24,1.05507,1.05597,1.05485,1.05597
2022-06-24,1.05585,1.05608,1.0553,1.05585
2022-06-24,1.05552,1.05585,1.05552,1.05585
2022-06-27,1.05686,1.05764,1.05675,1.05686
2022-06-27,1.05742,1.05742,1.05574,1.05585
2022-06-27,1.05608,1.05697,1.05608,1.05675
2022-06-27,1.05664,1.05686,1.05585,1.05585
2022-06-27,1.05585,1.05619,1.0553,1.05585
2022-06-27,1.05585,1.05708,1.05574,1.05675
2022-06-27,1.05675,1.05742,1.0563,1.0563
2022-06-27,1.05641,1.05708,1.05585,1.05697
2022-06-27,1.05697,1.05943,1.05686,1.0591
2022-06-27,1.05932,1.05943,1.05798,1.0591
2022-06-27,1.05887,1.0591,1.05719,1.05719
2022-06-27,1.05753,1.0591,1.05719,1.05876
2022-06-27,1.05865,1.05899,1.05686,1.05686
2022-06-27,1.05742,1.05787,1.05585,1.05719
2022-06-27,1.05731,1.0591,1.05731,1.05865
2022-06-27,1.05887,1.06011,1.05753,1.06
2022-06-27,1.06022,1.0618,1.05977,1.06033
2022-06-27,1.06045,1.06067,1.05977,1.06
2022-06-27,1.06,1.06011,1.05865,1.05943
2022-06-27,1.05955,1.05966,1.05843,1.05865
2022-06-27,1.05865,1.05932,1.0582,1.05843
2022-06-27,1.05831,1.05865,1.05809,1.05843
2022-06-27,1.05876,1.05887,1.0582,1.05865
2022-06-27,1.05876,1.0591,1.05798,1.05854
2022-06-28,1.05831,1.05887,1.05798,1.05865
2022-06-28,1.05831,1.05887,1.05742,1.05787
2022-06-28,1.0582,1.05887,1.05764,1.05775
2022-06-28,1.05809,1.05843,1.05742,1.05798
2022-06-28,1.05798,1.05887,1.05787,1.05854
2022-06-28,1.05843,1.05854,1.05775,1.05787
2022-06-28,1.05798,1.0582,1.05742,1.05742
2022-06-28,1.05764,1.06078,1.05753,1.05865
2022-06-28,1.05865,1.05977,1.05865,1.05876
2022-06-28,1.05876,1.06,1.05775,1.05943
2022-06-28,1.05932,1.06022,1.05854,1.05899
2022-06-28,1.05887,1.05943,1.05809,1.05809
2022-06-28,1.0582,1.0591,1.05675,1.05708
2022-06-28,1.05719,1.05731,1.05396,1.05407
2022-06-28,1.05407,1.05441,1.05285,1.05363
2022-06-28,1.05341,1.05341,1.05064,1.05197
2022-06-28,1.05175,1.05407,1.05175,1.05396
2022-06-28,1.05374,1.0543,1.05252,1.05263
2022-06-28,1.05263,1.05352,1.05208,1.05352
2022-06-28,1.0533,1.05396,1.05241,1.05252
2022-06-28,1.05274,1.05319,1.0523,1.05285
2022-06-28,1.05307,1.05307,1.0523,1.0523
2022-06-28,1.05197,1.05274,1.05197,1.05252
2022-06-28,1.05252,1.05285,1.05208,1.05285
2022-06-29,1.05274,1.05319,1.05241,1.05252
2022-06-29,1.05252,1.05363,1.0523,1.05241
2022-06-29,1.05208,1.05374,1.05208,1.0533
2022-06-29,1.05341,1.05396,1.05307,1.05319
2022-06-29,1.0533,1.05352,1.05274,1.0533
2022-06-29,1.0533,1.05352,1.05075,1.05075
2022-06-29,1.05108,1.05197,1.05086,1.05086
2022-06-29,1.05064,1.05064,1.0491,1.04932
2022-06-29,1.05141,1.05219,1.04976,1.05208
2022-06-29,1.05175,1.05208,1.05086,1.0513
2022-06-29,1.05164,1.05307,1.0513,1.0513
2022-06-29,1.0513,1.0533,1.05075,1.05208
2022-06-29,1.05296,1.05374,1.05164,1.05263
2022-06-29,1.05252,1.05307,1.05086,1.05219
2022-06-29,1.0523,1.05274,1.04789,1.04822
2022-06-29,1.04822,1.04954,1.04701,1.04822
2022-06-29,1.04822,1.04822,1.04701,1.048
2022-06-29,1.04778,1.04778,1.04482,1.04482
2022-06-29,1.04493,1.04581,1.04471,1.04515
2022-06-29,1.04515,1.04559,1.04439,1.04439
2022-06-29,1.04428,1.04493,1.04384,1.0446
2022-06-29,1.04428,1.04471,1.04428,1.04471
2022-06-29,1.04493,1.04515,1.04428,1.04439
2022-06-29,1.04428,1.04493,1.04406,1.04482
2022-06-30,1.04482,1.04515,1.04439,1.04493
2022-06-30,1.04471,1.04515,1.04417,1.0445
2022-06-30,1.04428,1.04482,1.04362,1.04406
2022-06-30,1.04417,1.04624,1.04417,1.04559
2022-06-30,1.04548,1.04603,1.04526,1.04548
2022-06-30,1.04537,1.04613,1.04526,1.0457
2022-06-30,1.04559,1.04624,1.04504,1.04603
2022-06-30,1.0457,1.04712,1.0446,1.0446
2022-06-30,1.04439,1.04603,1.0433,1.04482
2022-06-30,1.04471,1.04613,1.04373,1.04439
2022-06-30,1.04428,1.0445,1.04286,1.04308
2022-06-30,1.04308,1.04351,1.04047,1.04058
2022-06-30,1.04069,1.04091,1.03864,1.03972
2022-06-30,1.03972,1.04156,1.03875,1.04015
2022-06-30,1.04047,1.04232,1.04037,1.04199
2022-06-30,1.04178,1.04613,1.04167,1.04526
2022-06-30,1.0457,1.04844,1.0446,1.04712
2022-06-30,1.04712,1.04888,1.04646,1.04844
2022-06-30,1.04866,1.04899,1.04811,1.04833
2022-06-30,1.04844,1.04866,1.04811,1.04833
2022-06-30,1.04844,1.04855,1.04712,1.04811
2022-06-30,1.04822,1.04899,1.04822,1.04866
2022-06-30,1.04844,1.04899,1.04822,1.04822
2022-06-30,1.04855,1.04855,1.04767,1.04844
2022-07-01,1.048,1.04833,1.04778,1.048
2022-07-01,1.04778,1.04811,1.04701,1.04756
2022-07-01,1.04767,1.04767,1.04679,1.04723
2022-07-01,1.04712,1.04767,1.04646,1.0469
2022-07-01,1.04701,1.04712,1.04526,1.0457
2022-07-01,1.0457,1.04635,1.04504,1.0457
2022-07-01,1.04559,1.04723,1.04559,1.04668
2022-07-01,1.04679,1.04723,1.0445,1.04657
2022-07-01,1.04635,1.04635,1.04373,1.04504
2022-07-01,1.04515,1.04624,1.04406,1.04624
2022-07-01,1.04701,1.04723,1.04559,1.04592
2022-07-01,1.04581,1.04756,1.04526,1.04526
2022-07-01,1.04548,1.04624,1.04351,1.04384
2022-07-01,1.04373,1.04417,1.04102,1.04102
2022-07-01,1.04112,1.04145,1.03961,1.04037
2022-07-01,1.04037,1.04058,1.03724,1.03939
2022-07-01,1.03961,1.04221,1.03885,1.04102
2022-07-01,1.04112,1.04145,1.04037,1.04037
2022-07-01,1.04026,1.04134,1.03961,1.04134
2022-07-01,1.04156,1.04341,1.04145,1.04275
2022-07-01,1.04264,1.0433,1.04254,1.04319
2022-07-01,1.04319,1.04362,1.04275,1.04297
2022-07-01,1.04264,1.04264,1.04264,1.04264
2022-07-04,1.04373,1.04428,1.0433,1.04362
2022-07-04,1.04384,1.04471,1.04351,1.04373
2022-07-04,1.04373,1.04417,1.04297,1.04373
2022-07-04,1.04351,1.04395,1.04297,1.04351
2022-07-04,1.04351,1.04406,1.04286,1.04297
2022-07-04,1.04286,1.04351,1.04275,1.04297
2022-07-04,1.04297,1.04384,1.04297,1.04362
2022-07-04,1.04351,1.04406,1.04254,1.04286
2022-07-04,1.04319,1.04406,1.04286,1.0433
2022-07-04,1.04308,1.04395,1.04243,1.04395
2022-07-04,1.04395,1.04581,1.04384,1.0445
2022-07-04,1.04471,1.04592,1.0445,1.04548
2022-07-04,1.04548,1.04646,1.04537,1.04548
2022-07-04,1.04559,1.04603,1.04493,1.04548
2022-07-04,1.04548,1.04603,1.04482,1.04482
2022-07-04,1.0446,1.04493,1.04264,1.04264
2022-07-04,1.04297,1.04373,1.04199,1.04308
2022-07-04,1.04297,1.04341,1.04232,1.04264
2022-07-04,1.04264,1.04275,1.0421,1.04243
2022-07-04,1.04243,1.04308,1.04243,1.04275
2022-07-04,1.04275,1.04308,1.04243,1.04264
2022-07-04,1.04264,1.04286,1.04243,1.04254
2022-07-04,1.04286,1.04286,1.04221,1.04243
2022-07-04,1.04275,1.0433,1.04254,1.04297
2022-07-05,1.04297,1.04384,1.04297,1.04362
2022-07-05,1.04362,1.04395,1.04297,1.04373
2022-07-05,1.04373,1.04428,1.04264,1.04395
2022-07-05,1.04373,1.04384,1.04308,1.0433
2022-07-05,1.04319,1.04417,1.04319,1.04373
2022-07-05,1.04362,1.04417,1.04341,1.04406
2022-07-05,1.04406,1.04504,1.04406,1.0446
2022-07-05,1.04471,1.04471,1.0433,1.04384
2022-07-05,1.04395,1.04439,1.03713,1.03767
2022-07-05,1.03767,1.03778,1.03093,1.03125
2022-07-05,1.03103,1.03252,1.02849,1.02987
2022-07-05,1.02997,1.03072,1.02944,1.02997
2022-07-05,1.03029,1.0305,1.02902,1.02976
2022-07-05,1.02997,1.03082,1.0287,1.02912
2022-07-05,1.02934,1.02944,1.02617,1.02617
2022-07-05,1.02617,1.0269,1.02438,1.02438
2022-07-05,1.02491,1.02627,1.02407,1.02585
2022-07-05,1.02554,1.02585,1.02375,1.02459
2022-07-05,1.02459,1.02617,1.02428,1.02554
2022-07-05,1.02543,1.02733,1.02533,1.02648
2022-07-05,1.02648,1.02733,1.02585,1.0269
2022-07-05,1.0269,1.02733,1.02659,1.02659
2022-07-05,1.0268,1.02733,1.02648,1.0268
2022-07-05,1.0269,1.02764,1.0269,1.02712
2022-07-06,1.02701,1.02733,1.02596,1.02606
2022-07-06,1.02585,1.0269,1.02585,1.0269
2022-07-06,1.0269,1.02733,1.02585,1.02659
2022-07-06,1.02648,1.02722,1.02627,1.0269
2022-07-06,1.0268,1.02743,1.02659,1.0269
2022-07-06,1.02669,1.02722,1.02428,1.02512
2022-07-06,1.02491,1.02554,1.0247,1.0248
2022-07-06,1.02491,1.02764,1.02491,1.02712
2022-07-06,1.0269,1.02743,1.02575,1.02606
2022-07-06,1.02606,1.02733,1.02386,1.02512
2022-07-06,1.0247,1.0247,1.02249,1.02249
2022-07-06,1.02281,1.02291,1.01937,1.01978
2022-07-06,1.0202,1.0202,1.01833,1.01947
2022-07-06,1.01916,1.01916,1.01698,1.01906
2022-07-06,1.01885,1.0203,1.01812,1.01812
2022-07-06,1.0175,1.01978,1.01667,1.01958
2022-07-06,1.01968,1.01968,1.01647,1.01709
2022-07-06,1.01771,1.01802,1.01698,1.0175
2022-07-06,1.0175,1.01916,1.0175,1.01885
2022-07-06,1.01916,1.01989,1.0176,1.01833
2022-07-06,1.01843,1.01906,1.01802,1.01885
2022-07-06,1.01895,1.01906,1.01843,1.01864
2022-07-06,1.01843,1.01926,1.01823,1.01864
2022-07-06,1.01864,1.01926,1.01802,1.01895
2022-07-07,1.01906,1.01926,1.01843,1.01874
2022-07-07,1.01833,1.01937,1.01802,1.01906
2022-07-07,1.01885,1.01926,1.01843,1.01874
2022-07-07,1.01895,1.02103,1.01885,1.02072
2022-07-07,1.02051,1.02103,1.0203,1.02062
2022-07-07,1.02072,1.02103,1.0202,1.02041
2022-07-07,1.02051,1.02218,1.02041,1.02218
2022-07-07,1.02135,1.02176,1.02041,1.02041
2022-07-07,1.0202,1.02062,1.01854,1.01937
2022-07-07,1.01947,1.02145,1.01885,1.01916
2022-07-07,1.0203,1.02124,1.01812,1.02124
2022-07-07,1.02103,1.02197,1.01906,1.01916
2022-07-07,1.01916,1.0202,1.01895,1.01937
2022-07-07,1.01937,1.01989,1.0174,1.0175
2022-07-07,1.01729,1.01958,1.01688,1.01895
2022-07-07,1.01843,1.01895,1.01729,1.0175
2022-07-07,1.01719,1.01781,1.01554,1.01585
2022-07-07,1.01605,1.01698,1.01543,1.01585
2022-07-07,1.01585,1.01626,1.01482,1.01595
2022-07-07,1.01605,1.01719,1.01595,1.01626
2022-07-07,1.01616,1.01678,1.01574,1.01667
2022-07-07,1.01657,1.01678,1.01595,1.01636
2022-07-07,1.01647,1.01678,1.01616,1.01647
2022-07-07,1.01667,1.01719,1.01626,1.01688
2022-07-08,1.01698,1.01719,1.01647,1.01709
2022-07-08,1.01729,1.01885,1.01709,1.01885
2022-07-08,1.01895,1.01937,1.01792,1.01792
2022-07-08,1.01792,1.01823,1.01678,1.01678
2022-07-08,1.01678,1.01688,1.01574,1.01605
2022-07-08,1.01616,1.01626,1.0143,1.01574
2022-07-08,1.01564,1.01636,1.01482,1.01636
2022-07-08,1.01595,1.0175,1.01564,1.01647
2022-07-08,1.01657,1.01657,1.00817,1.01071
2022-07-08,1.01082,1.01204,1.00898,1.01163
2022-07-08,1.01184,1.01266,1.01092,1.01235
2022-07-08,1.01225,1.01533,1.01225,1.0141
2022-07-08,1.01451,1.01605,1.01389,1.01523
2022-07-08,1.01543,1.01709,1.01225,1.01451
2022-07-08,1.01461,1.01792,1.01399,1.01471
2022-07-08,1.01399,1.01833,1.01399,1.0176
2022-07-08,1.0176,1.01906,1.0176,1.01792
2022-07-08,1.01802,1.01802,1.01616,1.01709
2022-07-08,1.01709,1.0175,1.01667,1.01688
2022-07-08,1.01688,1.01812,1.01688,1.01781
2022-07-08,1.0176,1.01823,1.0175,1.01802
2022-07-08,1.01812,1.01885,1.01792,1.01885
2022-07-08,1.01843,1.01843,1.01823,1.01823
2022-07-11,1.01771,1.01802,1.01678,1.01678
2022-07-11,1.01688,1.01729,1.01574,1.01574
2022-07-11,1.01564,1.01564,1.01379,1.0142
2022-07-11,1.0143,1.01543,1.0143,1.01523
2022-07-11,1.01533,1.01605,1.01492,1.01513
2022-07-11,1.01513,1.01595,1.01513,1.01533
2022-07-11,1.01523,1.01564,1.0142,1.0144
2022-07-11,1.0144,1.01461,1.01245,1.01307
2022-07-11,1.01307,1.01389,1.01082,1.01143
2022-07-11,1.01153,1.01348,1.01092,1.01235
2022-07-11,1.01215,1.01286,1.01061,1.01071
2022-07-11,1.01051,1.01174,1.01,1.01153
2022-07-11,1.01163,1.01204,1.00867,1.00918
2022-07-11,1.00959,1.01051,1.00786,1.00857
2022-07-11,1.00837,1.00837,1.00563,1.00725
2022-07-11,1.00735,1.00939,1.00664,1.00847
2022-07-11,1.00857,1.00929,1.00776,1.00857
2022-07-11,1.00888,1.00888,1.00654,1.00654
2022-07-11,1.00664,1.00766,1.00664,1.00725
2022-07-11,1.00746,1.00786,1.00644,1.00654
2022-07-11,1.00685,1.00685,1.00371,1.00442
2022-07-11,1.00492,1.00492,1.00422,1.00432
2022-07-11,1.00442,1.00482,1.00412,1.00412
2022-07-11,1.00422,1.00503,1.00412,1.00432
2022-07-12,1.00432,1.00523,1.00432,1.00482
2022-07-12,1.00513,1.00583,1.00402,1.00422
2022-07-12,1.00432,1.00452,1.0009,1.00331
2022-07-12,1.00301,1.00361,1.002,1.00281
2022-07-12,1.00281,1.00331,1.0021,1.00281
2022-07-12,1.00271,1.00291,1.0012,1.0017
2022-07-12,1.0017,1.002,1.0008,1.0016
2022-07-12,1.0017,1.00412,1.0013,1.00231
2022-07-12,1.00271,1.00291,1.0007,1.0011
2022-07-12,1.0009,1.0019,1.0005,1.0013
2022-07-12,1.0013,1.0017,1.0004,1.0016
2022-07-12,1.0017,1.00281,1.0009,1.00231
2022-07-12,1.0022,1.00675,1.0022,1.00422
2022-07-12,1.00432,1.00573,1.00371,1.00563
2022-07-12,1.00573,1.00604,1.00381,1.00482
2022-07-12,1.00513,1.00644,1.00462,1.00523
2022-07-12,1.00523,1.00735,1.00523,1.00705
2022-07-12,1.00715,1.00735,1.00644,1.00664
2022-07-12,1.00654,1.00664,1.00553,1.00624
2022-07-12,1.00624,1.00644,1.00462,1.00472
2022-07-12,1.00472,1.00513,1.00361,1.00361
2022-07-12,1.00412,1.00432,1.00341,1.00392
2022-07-12,1.00412,1.00412,1.00361,1.00371
2022-07-12,1.00402,1.00432,1.00281,1.00331
2022-07-13,1.00341,1.00402,1.00281,1.00331
2022-07-13,1.00361,1.00402,1.00301,1.00341
2022-07-13,1.00381,1.00452,1.00271,1.00301
2022-07-13,1.00281,1.00442,1.00271,1.00442
2022-07-13,1.00432,1.00503,1.00381,1.00381
2022-07-13,1.00402,1.00452,1.00361,1.00381
2022-07-13,1.00381,1.00432,1.00351,1.00392
2022-07-13,1.00482,1.00492,1.00331,1.00381
2022-07-13,1.00462,1.00513,1.0011,1.00351
2022-07-13,1.00351,1.00432,1.00281,1.00371
2022-07-13,1.00371,1.00432,1.00351,1.00402
2022-07-13,1.00381,1.00705,1.00381,1.00644
2022-07-13,1.00624,1.00685,1.00543,1.00685
2022-07-13,1.00705,1.00827,1.0004,1.00261
2022-07-13,1.0018,1.00452,1.0014,1.00251
2022-07-13,1.0021,1.01225,1.0021,1.01133
2022-07-13,1.01112,1.01143,1.00776,1.00837
2022-07-13,1.00827,1.0099,1.00806,1.00847
2022-07-13,1.00847,1.00888,1.00776,1.00837
2022-07-13,1.00725,1.00796,1.00644,1.00654
2022-07-13,1.00685,1.00685,1.00573,1.00624
2022-07-13,1.00604,1.00664,1.00563,1.00624
2022-07-13,1.00594,1.00644,1.00594,1.00604
2022-07-13,1.00604,1.00634,1.00523,1.00583
2022-07-14,1.00573,1.00583,1.00341,1.00361
2022-07-14,1.00361,1.00462,1.00241,1.00241
2022-07-14,1.00271,1.00291,1.0017,1.0021
2022-07-14,1.00231,1.00311,1.0017,1.00241
2022-07-14,1.00271,1.00432,1.00271,1.00361
2022-07-14,1.00371,1.00371,1.00241,1.00261
2022-07-14,1.00261,1.00271,1.0018,1.0021
2022-07-14,1.00241,1.00291,1.001,1.0012
2022-07-14,1.0008,1.00482,1.0008,1.00392
2022-07-14,1.00371,1.00422,1.0019,1.00241
2022-07-14,1.00241,1.00482,1.00231,1.00482
2022-07-14,1.00482,1.00503,1.0017,1.002
2022-07-14,1.0017,1.002,1.0008,1.0009
2022-07-14,1.0008,1.0017,1.0005,1.0006
2022-07-14,1.0009,1.001,0.99552,0.9983
2022-07-14,0.99771,1.0001,0.99641,0.9998
2022-07-14,1.0003,1.00462,0.9999,1.00301
2022-07-14,1.00301,1.00381,0.999,0.999
2022-07-14,0.9996,1.0017,0.9994,1.0017
2022-07-14,1.0016,1.00392,1.0016,1.00321
2022-07-14,1.00301,1.00301,1.0017,1.0018
2022-07-14,1.0018,1.00251,1.0013,1.00231
2022-07-14,1.0017,1.00241,1.0017,1.00241
2022-07-14,1.00231,1.00271,1.002,1.0021
2022-07-15,1.0021,1.00291,1.0017,1.00281
2022-07-15,1.00271,1.00291,1.0014,1.0022
2022-07-15,1.00251,1.00361,1.0021,1.00351
2022-07-15,1.00331,1.00452,1.00331,1.00432
2022-07-15,1.00412,1.00422,1.00281,1.00311
2022-07-15,1.00281,1.00361,1.00251,1.00331
2022-07-15,1.00341,1.00351,1.0021,1.0021
2022-07-15,1.00261,1.00261,1.0012,1.0018
2022-07-15,1.0016,1.00381,1.0013,1.00281
2022-07-15,1.00321,1.00361,1.002,1.00341
2022-07-15,1.00341,1.00503,1.00331,1.00462
2022-07-15,1.00462,1.00604,1.00392,1.00604
2022-07-15,1.00614,1.00685,1.00523,1.00583
2022-07-15,1.00583,1.00766,1.00482,1.00705
2022-07-15,1.00766,1.00867,1.00452,1.00472
2022-07-15,1.00705,1.00898,1.00563,1.00827
2022-07-15,1.00806,1.0101,1.00806,1.00929
2022-07-15,1.00908,1.00918,1.00746,1.00827
2022-07-15,1.00857,1.00959,1.00776,1.00786
2022-07-15,1.00806,1.00847,1.00766,1.00827
2022-07-15,1.00837,1.00878,1.00756,1.00878
2022-07-15,1.00857,1.00908,1.00827,1.00908
2022-07-15,1.00878,1.00878,1.00878,1.00878
2022-07-18,1.00837,1.01,1.00837,1.01
2022-07-18,1.0101,1.0101,1.00898,1.00949
2022-07-18,1.0101,1.01143,1.0098,1.01112
2022-07-18,1.01112,1.01163,1.01041,1.01041
2022-07-18,1.01061,1.01122,1.01051,1.01071
2022-07-18,1.01061,1.01082,1.00908,1.00939
2022-07-18,1.01,1.01082,1.00908,1.00908
2022-07-18,1.00949,1.01143,1.00857,1.01133
2022-07-18,1.01112,1.01523,1.01112,1.01502
2022-07-18,1.01482,1.01523,1.01235,1.01348
2022-07-18,1.01266,1.01605,1.01266,1.01595
2022-07-18,1.01585,1.01729,1.01543,1.01605
2022-07-18,1.01585,1.01626,1.0141,1.0144
2022-07-18,1.01471,1.01471,1.01235,1.01399
2022-07-18,1.01379,1.01667,1.01286,1.01585
2022-07-18,1.01605,1.0203,1.01605,1.01968
2022-07-18,1.0201,1.0201,1.01616,1.01636
2022-07-18,1.01616,1.01792,1.01616,1.01698
2022-07-18,1.01709,1.01781,1.01564,1.01574
2022-07-18,1.01554,1.01636,1.01533,1.01543
2022-07-18,1.01554,1.01605,1.01451,1.01451
2022-07-18,1.01482,1.01513,1.01451,1.01471
2022-07-18,1.01471,1.01533,1.0143,1.01492
2022-07-18,1.01502,1.01533,1.01451,1.01451
2022-07-19,1.01451,1.01502,1.0141,1.01492
2022-07-19,1.01492,1.01492,1.01317,1.01317
2022-07-19,1.01317,1.01399,1.01245,1.01245
2022-07-19,1.01286,1.01389,1.01286,1.01327
2022-07-19,1.01327,1.0141,1.01276,1.01276
2022-07-19,1.01338,1.01461,1.01297,1.01297
2022-07-19,1.01317,1.01564,1.01317,1.01502
2022-07-19,1.01513,1.01709,1.01513,1.01688
2022-07-19,1.01719,1.02449,1.01719,1.02449
2022-07-19,1.02428,1.02543,1.02291,1.02459
2022-07-19,1.02375,1.02627,1.02229,1.02449
2022-07-19,1.0247,1.0268,1.0247,1.02659
2022-07-19,1.02596,1.0269,1.02533,1.02575
2022-07-19,1.02543,1.02554,1.02281,1.02323
2022-07-19,1.02344,1.02585,1.02323,1.02449
2022-07-19,1.02449,1.02606,1.02333,1.0248
2022-07-19,1.02491,1.02543,1.02344,1.02407
2022-07-19,1.02407,1.02491,1.02333,1.02438
2022-07-19,1.02438,1.0247,1.02386,1.02386
2022-07-19,1.02386,1.02396,1.02302,1.02344
2022-07-19,1.02312,1.02354,1.0226,1.0226
2022-07-19,1.0227,1.02312,1.02249,1.02302
2022-07-19,1.0227,1.02354,1.0227,1.02312
2022-07-19,1.02312,1.02459,1.02312,1.02396
2022-07-20,1.02386,1.02407,1.02323,1.02344
2022-07-20,1.02365,1.02512,1.02354,1.02491
2022-07-20,1.02491,1.02491,1.02365,1.02365
2022-07-20,1.02365,1.02449,1.02344,1.02438
2022-07-20,1.02459,1.02501,1.02428,1.02459
2022-07-20,1.0247,1.02512,1.02449,1.02459
2022-07-20,1.02449,1.02491,1.02386,1.02386
2022-07-20,1.02428,1.02522,1.02323,1.02512
2022-07-20,1.02501,1.02733,1.0227,1.02291
2022-07-20,1.0226,1.02449,1.0226,1.02344
2022-07-20,1.02333,1.02554,1.02333,1.02554
2022-07-20,1.02533,1.02533,1.01781,1.0201
2022-07-20,1.01989,1.02145,1.01843,1.01937
2022-07-20,1.01937,1.02145,1.01854,1.02145
2022-07-20,1.02145,1.02407,1.02145,1.02187
2022-07-20,1.02197,1.0227,1.02072,1.02155
2022-07-20,1.02124,1.02176,1.01999,1.02176
2022-07-20,1.02197,1.02208,1.01895,1.01937
2022-07-20,1.01916,1.01916,1.01585,1.01595
2022-07-20,1.01626,1.01802,1.01626,1.01792
2022-07-20,1.01802,1.01864,1.01781,1.01812
2022-07-20,1.01792,1.01843,1.01771,1.01823
2022-07-20,1.01802,1.01874,1.01781,1.01812
2022-07-20,1.01823,1.01926,1.01823,1.01854
2022-07-21,1.01843,1.01874,1.01802,1.01833
2022-07-21,1.01823,1.01989,1.01812,1.01895
2022-07-21,1.01885,1.01978,1.01864,1.01968
2022-07-21,1.01958,1.02135,1.01958,1.02124
2022-07-21,1.02114,1.02166,1.02072,1.02114
2022-07-21,1.02145,1.02281,1.02093,1.02281
2022-07-21,1.02249,1.02312,1.02155,1.02291
2022-07-21,1.02239,1.02323,1.02062,1.02082
2022-07-21,1.02093,1.02197,1.01947,1.01978
2022-07-21,1.01958,1.01968,1.0176,1.01947
2022-07-21,1.01926,1.01926,1.01698,1.01864
2022-07-21,1.01854,1.01999,1.01833,1.01916
2022-07-21,1.01926,1.01999,1.01823,1.01937
2022-07-21,1.01937,1.02807,1.01937,1.02648
2022-07-21,1.02712,1.02785,1.01647,1.02155
2022-07-21,1.02145,1.02145,1.01719,1.01947
2022-07-21,1.01947,1.02166,1.01895,1.0203
2022-07-21,1.01978,1.01989,1.01781,1.01833
2022-07-21,1.01854,1.01916,1.01812,1.01874
2022-07-21,1.01874,1.0203,1.01874,1.01978
2022-07-21,1.01968,1.02135,1.01947,1.02135
2022-07-21,1.02135,1.02323,1.02093,1.02312
2022-07-21,1.02135,1.02365,1.02135,1.02323
2022-07-21,1.02302,1.02323,1.0226,1.02281
2022-07-22,1.0227,1.02344,1.02239,1.02239
2022-07-22,1.02249,1.02249,1.02072,1.02072
2022-07-22,1.02093,1.02103,1.01958,1.02051
2022-07-22,1.02051,1.02062,1.01958,1.01989
2022-07-22,1.0201,1.0201,1.01885,1.01937
2022-07-22,1.01937,1.01968,1.01833,1.01843
2022-07-22,1.01843,1.01968,1.01843,1.01885
2022-07-22,1.01906,1.02124,1.01874,1.02114
2022-07-22,1.02145,1.02145,1.01368,1.0142
2022-07-22,1.0142,1.01678,1.01389,1.01564
2022-07-22,1.01616,1.01678,1.01482,1.01626
2022-07-22,1.01616,1.01729,1.01492,1.01719
2022-07-22,1.01709,1.01843,1.01574,1.0176
2022-07-22,1.01771,1.01999,1.0174,1.01916
2022-07-22,1.01895,1.02438,1.01833,1.02386
2022-07-22,1.02396,1.02564,1.02302,1.02323
2022-07-22,1.02333,1.02386,1.02176,1.02291
2022-07-22,1.02239,1.02428,1.02208,1.02344
2022-07-22,1.02333,1.02396,1.02229,1.0227
2022-07-22,1.02312,1.02312,1.01937,1.01978
2022-07-22,1.01958,1.02145,1.01958,1.02145
2022-07-22,1.02103,1.02187,1.02103,1.02187
2022-07-22,1.02197,1.02197,1.02197,1.02197
2022-07-25,1.02155,1.02155,1.0202,1.0202
2022-07-25,1.02041,1.02041,1.01854,1.01854
2022-07-25,1.01864,1.02041,1.01864,1.0201
2022-07-25,1.0201,1.02166,1.0201,1.02135
2022-07-25,1.02114,1.02166,1.02093,1.02135
2022-07-25,1.02103,1.02155,1.02072,1.02103
2022-07-25,1.02114,1.02114,1.01978,1.0201
2022-07-25,1.0202,1.02114,1.01978,1.01999
2022-07-25,1.01989,1.02197,1.01906,1.01947
2022-07-25,1.01823,1.02323,1.01823,1.0227
2022-07-25,1.02239,1.02564,1.02239,1.02428
2022-07-25,1.02438,1.02449,1.02187,1.02354
2022-07-25,1.02375,1.02564,1.02323,1.02333
2022-07-25,1.02333,1.02491,1.02281,1.0248
2022-07-25,1.0248,1.02564,1.02386,1.02512
